source,time_step,RUL,event,167_6,397_0,167_5,397_2,158_1,291_6,397_30,427_0,397_13,459_6,397_6,397_10,Spec_1_Cat15,Spec_1_Cat5,291_1,291_10,397_9,397_7,Spec_1_Cat1,Spec_2_Cat5,459_9,171_0,397_26,167_7,397_21,291_3,272_5,397_34,397_33,459_5,397_28,Spec_2_Cat2,291_0,397_8,Spec_3_Cat2,272_3,158_2,397_12,397_3,Spec_7_Cat6,291_2,459_19,Spec_1_Cat10,Spec_7_Cat7,397_18,167_0,397_19,158_5,397_4,397_22
228,2020-01-02 03:52:00,459.2,1,736699.0,2384226.0,37779978.0,450838.0,8319554.0,788.0,2260.0,37798951.0,3306754.0,230.28955555556,882085.0,4621.0,0,0,2005.0,805.0,20311.0,3329775.0,1,0,933.07386111112,1118370.0,114426.0,41989.0,15880.0,2825.0,5272.0,7338.0,39249.0,187.548222222222,1052.0,0,2936.0,436892.0,0,45622294.0,16915803.0,91973.0,159838.0,0,1897.0,0.05525,0,0,38974.0,1831.0,1020076.0,2198824.0,92648.0,1613.0
228,2020-01-02 03:53:00,457.8,1,763459.0,2457843.0,38898663.0,464690.0,8575562.0,827.0,2304.0,38819938.0,3375750.0,239.26272222222,901479.0,4793.0,0,0,2032.0,826.0,20928.0,3414699.0,1,0,974.52616666666,1147515.0,118090.0,42665.0,16324.0,2927.0,5714.0,7446.0,40166.0,193.57586111111203,1108.0,0,2981.0,448624.0,0,46856137.0,17386815.0,93937.0,165260.0,0,1963.0,0.05525,0,0,40354.0,1831.0,1048184.0,2251324.0,96160.0,1689.0
228,2020-01-02 03:54:00,456.4,1,916085.0,2696176.0,42566224.0,510674.0,9274418.0,926.0,2752.0,42014570.0,3636450.0,268.48477777778,951891.0,5529.0,0,0,2176.0,880.0,23601.0,3612152.0,1,0,1136.86947222222,1237815.0,132083.0,63830.0,18884.0,3251.0,10823.0,8426.0,47070.0,214.07444444444,1361.0,0,3185.0,483366.0,0,50765224.0,18769335.0,100310.0,183373.0,0,2167.0,0.068083333333334,0,0,44554.0,1831.0,1136048.0,2439916.0,116543.0,1961.0
228,2020-01-02 03:55:00,455.0,1,975590.0,2814589.0,45041225.0,531222.0,9707151.0,941.0,2880.0,44016460.0,3823154.0,277.73258333334,999355.0,5801.0,0,0,2245.0,914.0,24463.0,3778928.0,1,0,1188.19413888888,1297860.0,136585.0,67760.0,19462.0,3386.0,10823.0,8707.0,48582.0,221.16236111112,1422.0,0,3333.0,496742.0,0,53206234.0,19580667.0,103682.0,193285.0,0,2218.0,0.068083333333334,0,0,46616.0,1831.0,1206706.0,2555956.0,122851.0,2050.0
228,2020-01-02 03:56:00,453.6,1,978275.0,2916770.0,46744701.0,543575.0,10083147.0,980.0,2976.0,45643151.0,3978434.0,285.77697222222,1036931.0,5925.0,0,0,2341.0,944.0,25092.0,3951257.0,1,0,1219.49880555556,1346265.0,139073.0,67761.0,19871.0,3494.0,10823.0,8732.0,49010.0,227.07991666666004,1438.0,0,3517.0,502994.0,0,55177593.0,20282032.0,106906.0,198689.0,0,2290.0,0.068083333333334,0,0,48332.0,1831.0,1252902.0,2627524.0,124371.0,2090.0
228,2020-01-02 03:57:00,452.0,1,1085255.0,3070164.0,49568766.0,607911.0,10551963.0,1025.0,3024.0,48082148.0,4133848.0,302.87272222222,1098759.0,6249.0,0,0,2494.0,998.0,26472.0,4071298.0,1,0,1268.15088888888,1420065.0,155170.0,71436.0,21368.0,3641.0,12773.0,9576.0,54094.0,243.3805,1579.0,0,3754.0,583415.0,0,58193152.0,21328924.0,111798.0,212065.0,0,2417.0,0.068083333333334,0,0,50505.0,1831.0,1301538.0,2774452.0,136192.0,2207.0
228,2020-01-02 03:58:00,451.6,1,1160811.0,3142692.0,51226056.0,633457.0,10791147.0,1034.0,3036.0,49463693.0,4232644.0,308.93794444444,1111031.0,6410.0,0,0,2515.0,1026.0,26956.0,4160799.0,1,0,1287.57088888888,1463940.0,159826.0,78456.0,21757.0,3665.0,14580.0,10628.0,57030.0,247.71605555556,1678.0,0,3793.0,613040.0,0,59809378.0,21852712.0,112894.0,222900.0,0,2465.0,0.068083333333334,0,0,51214.0,1831.0,1337566.0,2851109.0,145505.0,2276.0
228,2020-01-02 03:59:00,451.2,1,1160811.0,3142704.0,51226056.0,633462.0,10792935.0,1034.0,3037.0,49463694.0,4232649.0,308.93794444444,1111655.0,6412.0,0,0,2515.0,1026.0,26956.0,4160799.0,1,0,1287.57088888888,1463955.0,159827.0,78456.0,21757.0,3665.0,14580.0,10628.0,57031.0,247.71605555556,1678.0,0,3793.0,613042.0,0,59809378.0,21852881.0,112894.0,222900.0,0,2465.0,0.068083333333334,0,0,51219.0,1831.0,1337566.0,2851109.0,145506.0,2277.0
228,2020-01-02 04:00:00,450.8,1,1161816.0,3190120.0,52039686.0,642738.0,10960095.0,1055.0,3085.0,50141613.0,4283293.0,315.0901111111066,1128295.0,6580.0,0,0,2545.0,1038.0,27345.0,4212932.0,1,0,1321.965361111102,1483635.0,162423.0,78457.0,22138.0,3716.0,14580.0,10704.0,58235.0,251.6856388888934,1746.0,0,3832.0,621063.0,0,60591965.0,22142442.0,114043.0,224605.0,0,2510.0,0.068083333333334,0,0,52147.0,1831.0,1354774.0,2884697.0,147030.0,2374.0
228,2020-01-02 04:01:00,449.4,1,1161816.0,3305852.0,53257567.0,660630.0,11301891.0,1112.0,3213.0,51865918.0,4440490.0,327.7369999999956,1162464.0,6833.0,0,0,2641.0,1068.0,28533.0,4377704.0,1,0,1377.110666666658,1532835.0,167240.0,78457.0,22963.0,3897.0,14580.0,10861.0,59707.0,263.14963888889343,1854.0,0,3922.0,642319.0,0,62713097.0,22908774.0,118227.0,228078.0,0,2681.0,0.0811388888888896,0,0,54480.0,1831.0,1391866.0,2959973.0,149486.0,2538.0
228,2020-01-02 04:02:00,448.8,1,1163481.0,3367848.0,53782117.0,671306.0,11410599.0,1136.0,3253.0,52442813.0,4471752.0,332.135388888884,1177800.0,7030.0,0,0,2698.0,1080.0,28974.0,4419956.0,1,0,1392.18488888888,1549320.0,169773.0,78457.0,23205.0,4047.0,14580.0,10961.0,60675.0,267.26922222222663,1910.0,0,3967.0,655683.0,0,63464679.0,23267130.0,120079.0,231058.0,0,2742.0,0.0811388888888896,0,0,55640.0,1831.0,1402430.0,2986529.0,151190.0,2574.0
228,2020-01-02 04:03:00,448.0,1,1163481.0,3389940.0,53863237.0,672658.0,11464491.0,1157.0,3257.0,52687871.0,4493313.0,334.63594444444,1183645.0,7071.0,0,0,2716.0,1080.0,29086.0,4452737.0,1,0,1402.7878888888802,1556205.0,170662.0,78457.0,23358.0,4071.0,14580.0,11017.0,60968.0,269.32916666667205,1955.0,0,3988.0,656287.0,0,63769750.0,23387562.0,120664.0,231374.0,0,2769.0,0.0811388888888896,0,0,56017.0,1831.0,1407166.0,2994077.0,151263.0,2582.0
228,2020-01-02 04:04:00,446.6,1,1165266.0,3533360.0,55595272.0,701102.0,11892267.0,1202.0,3489.0,54700806.0,4631753.0,351.221666666662,1221913.0,7447.0,0,0,2770.0,1122.0,30200.0,4605441.0,1,0,1485.0841944444362,1613640.0,178776.0,78457.0,24378.0,4338.0,14580.0,11597.0,63928.0,283.12369444444806,2103.0,0,4066.0,694443.0,0,66184500.0,24253554.0,124960.0,236596.0,0,2910.0,0.08975,0,0,58705.0,1831.0,1450354.0,3093222.0,155444.0,2742.0
228,2020-01-02 04:05:00,443.8,1,1169811.0,3749840.0,58277557.0,734831.0,12704427.0,1295.0,4171.0,58217099.0,4929105.0,379.423055555552,1299909.0,7939.0,0,0,2986.0,1197.0,32184.0,4920533.0,1,0,1622.6913333333202,1713345.0,187265.0,78457.0,25828.0,4687.0,14580.0,12113.0,66136.0,305.94333333333805,2225.0,0,4285.0,723403.0,0,70333489.0,25742683.0,132220.0,247056.0,0,3214.0,0.08975,0,0,63289.0,1831.0,1550730.0,3275514.0,161021.0,2983.0
228,2020-01-02 04:06:00,442.4,1,1169811.0,3840672.0,59183767.0,748334.0,13034655.0,1317.0,4312.0,59971060.0,5122617.0,385.940361111106,1326569.0,8136.0,0,0,3038.0,1236.0,32737.0,5100431.0,1,0,1661.6730833333202,1766370.0,190222.0,78457.0,26468.0,4801.0,14580.0,12277.0,67356.0,311.14655555556004,2274.0,0,4336.0,731336.0,0,72431364.0,26447311.0,135288.0,251350.0,0,3292.0,0.08975,0,0,65342.0,1831.0,1597603.0,3353706.0,164609.0,3080.0
228,2020-01-02 04:07:00,441.0,1,1170846.0,3927124.0,59781232.0,765912.0,13337847.0,1362.0,4376.0,61529629.0,5240310.0,394.281333333328,1355185.0,8413.0,0,0,3113.0,1275.0,33374.0,5285787.0,1,0,1694.0532222222205,1812450.0,194287.0,78457.0,26781.0,4916.0,14580.0,12365.0,68024.0,318.38608333333804,2334.0,0,4390.0,756244.0,0,74270981.0,27211627.0,138193.0,255192.0,0,3397.0,0.116361111111112,0,0,67395.0,1831.0,1625495.0,3408678.0,166845.0,3125.0
228,2020-01-02 04:08:00,439.6,1,1170846.0,4013693.0,60443032.0,783892.0,13613487.0,1407.0,4493.0,62734448.0,5330351.0,406.07644444444,1376834.0,8642.0,0,0,3194.0,1296.0,34252.0,5389371.0,1,0,1754.9973333333205,1844970.0,198587.0,78457.0,27462.0,5123.0,14580.0,12425.0,68853.0,327.36241666667206,2378.0,0,4432.0,767260.0,0,75743908.0,27789739.0,141338.0,259069.0,0,3544.0,0.116361111111112,0,0,69139.0,1831.0,1655323.0,3468715.0,170233.0,3254.0
228,2020-01-02 04:09:00,437.8,1,1172556.0,4102493.0,61569023.0,797069.0,13924828.0,1431.0,4583.0,64410848.0,5496527.0,413.902916666662,1399047.0,8811.0,0,0,3245.0,1341.0,34813.0,5556096.0,1,0,1785.0982777777604,1895895.0,201767.0,78457.0,27858.0,5201.0,14580.0,12598.0,70193.0,332.64561111111607,2438.0,0,4468.0,771169.0,0,77744556.0,28450891.0,144134.0,268541.0,0,3601.0,0.116361111111112,0,0,70771.0,1831.0,1706375.0,3550663.0,175233.0,3343.0
228,2020-01-02 04:10:00,435.4,1,1175346.0,4353041.0,64218713.0,847858.0,14759140.0,1533.0,5295.0,68434131.0,5815524.0,447.973888888884,1460399.0,9533.0,0,0,3377.0,1410.0,37434.0,5858872.0,1,0,1982.72588888888,2008050.0,215911.0,78457.0,29694.0,5546.0,14580.0,12998.0,73753.0,357.90433333333806,2672.0,0,4606.0,817763.0,0,82580713.0,30158912.0,152527.0,282942.0,0,3865.0,0.116361111111112,0,0,76243.0,1831.0,1815847.0,3778603.0,185087.0,3651.0
228,2020-01-02 04:11:00,434.0,1,1175346.0,4431174.0,64672598.0,858200.0,15004912.0,1573.0,5379.0,69583356.0,5928516.0,460.2582777777739,1489172.0,9737.0,0,0,3434.0,1434.0,38086.0,5977244.0,1,0,2021.2380555555403,2040225.0,218212.0,78457.0,30158.0,5660.0,14580.0,13191.0,74965.0,367.10163888889406,2809.0,0,4666.0,823059.0,0,83977199.0,30703112.0,155235.0,285458.0,0,3967.0,0.116361111111112,0,0,77832.0,1831.0,1842365.0,3825955.0,187119.0,3811.0
228,2020-01-02 04:12:00,432.6,1,1181511.0,4513822.0,65264018.0,878776.0,15357628.0,1606.0,5491.0,71393263.0,6068578.0,473.698666666662,1519044.0,9889.0,0,0,3516.0,1467.0,38971.0,6160897.0,1,0,2097.08730555554,2092950.0,223408.0,78458.0,31292.0,5735.0,14580.0,13555.0,78530.0,375.6783055555601,2894.0,0,4729.0,830120.0,0,86082588.0,31476032.0,158956.0,300248.0,0,4051.0,0.116361111111112,0,0,79628.0,1831.0,1894006.0,3926660.0,195819.0,3956.0
228,2020-01-02 04:13:00,431.6,1,1207401.0,4562991.0,65965553.0,893528.0,15567293.0,1630.0,5615.0,72553323.0,6143542.0,480.6589722222181,1528093.0,10046.0,0,0,3537.0,1491.0,39439.0,6272294.0,1,0,2144.57102777776,2127315.0,228056.0,78458.0,32296.0,5762.0,14580.0,14031.0,80850.0,380.62502777778207,2906.0,0,4744.0,834301.0,0,87415049.0,31974908.0,160869.0,310253.0,0,4075.0,0.117111111111112,0,0,80317.0,1831.0,1929523.0,3994856.0,206701.0,4045.0
228,2020-01-02 04:14:00,431.2,1,1207401.0,4617695.0,66311963.0,903297.0,15746081.0,1648.0,5731.0,73789745.0,6304682.0,488.5465833333301,1542338.0,10190.0,0,0,3576.0,1518.0,39981.0,6382370.0,1,0,2178.9806666666605,2164320.0,230849.0,78458.0,32849.0,5801.0,14580.0,14136.0,81558.0,385.641611111116,2977.0,0,4768.0,840833.0,0,88865940.0,32426504.0,163897.0,313722.0,0,4129.0,0.117111111111112,0,0,81178.0,1831.0,1967159.0,4070552.0,209218.0,4098.0
228,2020-01-02 04:15:00,430.2,1,1207401.0,4676827.0,66546008.0,912154.0,15978473.0,1657.0,5807.0,75013341.0,6437568.0,494.18216666666206,1562646.0,10278.0,0,0,3642.0,1545.0,40445.0,6505684.0,1,0,2211.39094444444,2200860.0,232889.0,78458.0,33097.0,5870.0,14580.0,14256.0,82322.0,389.45136111111606,3038.0,0,4793.0,848295.0,0,90275842.0,32895524.0,166082.0,318027.0,0,4177.0,0.117111111111112,0,0,82790.0,1831.0,2003090.0,4137440.0,211890.0,4147.0
228,2020-01-02 04:16:00,428.8,1,1207401.0,4779711.0,66860153.0,930555.0,16355166.0,1670.0,5968.0,77209447.0,6650856.0,505.13505555555207,1583567.0,10562.0,0,0,3702.0,1593.0,41317.0,6739256.0,1,0,2270.9250833333203,2266950.0,236968.0,78458.0,33762.0,5975.0,14580.0,14540.0,83795.0,397.6053333333381,3107.0,0,4853.0,859091.0,0,92767643.0,33806216.0,169610.0,327480.0,0,4243.0,0.117111111111112,0,0,85006.0,1831.0,2068942.0,4269908.0,216850.0,4291.0
228,2020-01-02 04:17:00,427.4,1,1210402.0,4917875.0,67635714.0,957356.0,16898154.0,1730.0,6416.0,79396599.0,6811854.0,524.8271666666601,1622540.0,10974.0,0,0,3771.0,1641.0,42865.0,6947642.0,1,0,2370.86088888888,2326665.0,243804.0,78458.0,34675.0,6185.0,14580.0,14848.0,85263.0,415.0607222222261,3224.0,0,4941.0,883243.0,0,95279881.0,34795976.0,175646.0,335908.0,0,4402.0,0.117111111111112,0,0,87894.0,1831.0,2124514.0,4386872.0,223480.0,4416.0
228,2020-01-02 04:18:00,426.0,1,1210402.0,4991564.0,67713699.0,964681.0,17131206.0,1760.0,6460.0,80380605.0,6907206.0,533.94947222222,1656120.0,11179.0,0,0,3849.0,1656.0,43593.0,7056515.0,1,0,2400.3117222222204,2354685.0,245465.0,78459.0,34979.0,6338.0,14581.0,14909.0,85505.0,422.77963888889406,3242.0,0,5035.0,890899.0,0,96405005.0,35292692.0,179875.0,337816.0,0,4501.0,0.117111111111112,0,0,89275.0,1831.0,2151718.0,4439348.0,224309.0,4489.0
228,2020-01-02 04:19:00,424.6,1,1212532.0,5152316.0,69221274.0,989982.0,17789634.0,1784.0,6840.0,82713320.0,7111763.0,546.55775,1721925.0,11435.0,0,0,3948.0,1710.0,44802.0,7235599.0,1,0,2509.40669444444,2422155.0,251641.0,78459.0,36387.0,6479.0,14581.0,15041.0,87961.0,432.5449722222261,3319.0,0,5138.0,915204.0,0,99126374.0,36242829.0,186220.0,349776.0,0,4603.0,0.117111111111112,0,0,91596.0,1831.0,2229906.0,4617440.0,230563.0,4562.0
228,2020-01-02 04:20:00,422.8,1,1216268.0,5289848.0,70703469.0,1009964.0,18518538.0,1805.0,7072.0,85135202.0,7356119.0,555.2629166666601,1807161.0,11640.0,0,0,4042.0,1759.0,45983.0,7484236.0,1,0,2568.64530555554,2494845.0,255731.0,78459.0,36871.0,6695.0,14581.0,15122.0,88777.0,440.3420277777821,3355.0,0,5222.0,925588.0,0,101937468.0,37181206.0,193748.0,359877.0,0,4762.0,0.1195833333333338,0,0,94345.0,1831.0,2310399.0,4767980.0,234447.0,4618.0
228,2020-01-02 04:21:00,421.4,1,1258448.0,5404554.0,72822954.0,1039021.0,18980586.0,1829.0,7105.0,87573968.0,7581052.0,563.9285277777801,1830981.0,11852.0,0,0,4117.0,1807.0,47071.0,7717237.0,1,0,2594.82230555554,2570340.0,261868.0,78459.0,38072.0,6782.0,14581.0,15522.0,91818.0,447.8999722222261,3391.0,0,5295.0,932206.0,0,104833816.0,38176234.0,196609.0,378838.0,0,4849.0,0.1195833333333338,0,0,95681.0,1832.0,2393403.0,4929741.0,244284.0,4688.0
228,2020-01-02 04:22:00,420.2,1,1260473.0,5509715.0,74023990.0,1056840.0,19405614.0,1889.0,7466.0,89435608.0,7761564.0,582.2669444444401,1858779.0,12218.0,0,0,4195.0,1840.0,48227.0,7877118.0,1,0,2691.36238888888,2622315.0,267421.0,78459.0,39034.0,6905.0,14582.0,15666.0,93006.0,462.4580000000001,3540.0,0,5362.0,947550.0,0,106982717.0,38898838.0,201329.0,385151.0,0,4933.0,0.1195833333333338,0,0,98218.0,1832.0,2449696.0,5045373.0,246813.0,4832.0
228,2020-01-02 04:23:00,420.0,1,1260473.0,5524007.0,74171276.0,1059836.0,19472538.0,1904.0,7467.0,89652209.0,7767824.0,585.4195277777801,1871420.0,12274.0,0,0,4210.0,1846.0,48460.0,7884542.0,1,0,2700.35088888888,2628615.0,268357.0,78459.0,39190.0,6935.0,14583.0,15666.0,93170.0,465.23091666668006,3556.0,0,5398.0,966912.0,0,107216535.0,39001162.0,202005.0,385375.0,0,4963.0,0.1195833333333338,0,0,98531.0,1832.0,2451873.0,5055921.0,246858.0,4861.0
228,2020-01-02 04:24:00,419.0,1,1266608.0,5608435.0,75989907.0,1082622.0,19845775.0,1931.0,7631.0,91562227.0,7932429.0,598.5035000000001,1901967.0,12458.0,0,0,4244.0,1895.0,49389.0,8059958.0,1,0,2769.25897222222,2684670.0,274521.0,78460.0,40050.0,7044.0,14583.0,15840.0,94810.0,475.44363888890007,3620.0,0,5434.0,976880.0,0,109448973.0,39777563.0,207021.0,395003.0,0,5035.0,0.1195833333333338,0,0,100763.0,1832.0,2514830.0,5174265.0,251454.0,4961.0
228,2020-01-02 04:25:00,417.6,1,1328378.0,5728319.0,78197937.0,1116026.0,20335615.0,1979.0,7727.0,94192492.0,8176547.0,611.5593888888801,1938607.0,12814.0,0,0,4361.0,1949.0,50989.0,8277878.0,1,0,2809.6058611111,2765775.0,280593.0,78460.0,41747.0,7206.0,14583.0,16544.0,100259.0,488.34036111112,3768.0,0,5539.0,987468.0,0,112500307.0,40780271.0,211245.0,413428.0,0,5168.0,0.1195833333333338,0,0,102879.0,1832.0,2615994.0,5360121.0,264407.0,5041.0
228,2020-01-02 04:26:00,416.8,1,1329848.0,5828680.0,79178532.0,1130518.0,20773748.0,2024.0,8011.0,95633756.0,8305903.0,625.9322222222202,1986067.0,13018.0,0,0,4448.0,1977.0,51970.0,8382974.0,1,0,2881.2242222222203,2805615.0,284846.0,78461.0,42567.0,7395.0,14583.0,16640.0,100935.0,497.78908333334,3813.0,0,5590.0,997184.0,0,114101413.0,41329271.0,216909.0,418225.0,0,5334.0,0.1195833333333338,0,0,104847.0,1832.0,2669738.0,5477577.0,266092.0,5134.0
228,2020-01-02 04:27:00,416.2,1,1329848.0,5829216.0,79178532.0,1130639.0,20784273.0,2027.0,8012.0,95648353.0,8306572.0,626.3382777777801,1988251.0,13027.0,0,0,4458.0,1977.0,52051.0,8385642.0,1,0,2882.284000000001,2805900.0,284858.0,78461.0,42567.0,7398.0,14583.0,16640.0,100935.0,498.23722222222005,3813.0,0,5590.0,997573.0,0,114101413.0,41342244.0,217145.0,418261.0,0,5337.0,0.1195833333333338,0,0,104903.0,1832.0,2669910.0,5477793.0,266092.0,5134.0
228,2020-01-02 04:28:00,414.8,1,1329848.0,5948860.0,79625877.0,1139705.0,21065133.0,2054.0,8136.0,97630883.0,8564356.0,633.5164166666602,2036891.0,13159.0,0,0,4509.0,2025.0,52667.0,8563390.0,1,0,2927.2631111111004,2865465.0,287107.0,78461.0,42928.0,7503.0,14583.0,16684.0,101284.0,504.31819444444005,3847.0,0,5695.0,1002118.0,0,116414698.0,42184800.0,221153.0,422721.0,0,5412.0,0.1195833333333338,0,0,106876.0,1832.0,2738482.0,5590149.0,267692.0,5215.0
228,2020-01-02 04:29:00,413.2,1,1332308.0,6021808.0,80021173.0,1149273.0,21298581.0,2096.0,8186.0,98687939.0,8658506.0,640.1930555555602,2055071.0,13388.0,0,0,4566.0,2049.0,53291.0,8650699.0,1,0,2947.4238055555406,2896860.0,290471.0,78461.0,43246.0,7551.0,14583.0,16732.0,101696.0,511.19794444444005,3888.0,0,5776.0,1005760.0,0,117613246.0,42628224.0,224106.0,429662.0,0,5478.0,0.1195833333333338,0,0,108321.0,2852.0,2775663.0,5657493.0,271628.0,5295.0
228,2020-01-02 04:30:00,412.0,1,1372013.0,6184689.0,81698653.0,1185574.0,21914338.0,2124.0,8219.0,101633068.0,8932204.0,654.2810833333202,2089135.0,13660.0,0,0,4618.0,2106.0,54612.0,8869722.0,1,0,2985.959222222221,2987535.0,297920.0,78671.0,44714.0,7644.0,14583.0,18452.0,106768.0,523.66016666668,3940.0,0,5851.0,1018885.0,0,121017985.0,43741284.0,227039.0,453758.0,0,5565.0,0.1219722222222218,0,0,110145.0,2852.0,2884575.0,5867121.0,285828.0,5416.0
228,2020-01-02 04:31:00,410.4,1,1411298.0,6331889.0,83975458.0,1232987.0,22491766.0,2148.0,8272.0,104407147.0,9146950.0,671.6358333333202,2125363.0,14009.0,0,0,4735.0,2172.0,56157.0,9047958.0,1,0,3038.310416666661,3071805.0,313764.0,79751.0,46194.0,7758.0,14583.0,18848.0,110852.0,540.58147222222,4098.0,0,5974.0,1063629.0,0,124370607.0,44837016.0,232375.0,474874.0,0,5682.0,0.1219722222222218,0,0,112221.0,2852.0,2968708.0,6063213.0,300269.0,5632.0
228,2020-01-02 04:32:00,409.2,1,1411298.0,6465214.0,84167488.0,1252652.0,22943746.0,2151.0,8601.0,106495552.0,9344419.0,682.1511388888803,2179467.0,14213.0,0,0,4774.0,2217.0,56945.0,9174130.0,1,0,3129.556111111101,3133260.0,319013.0,79752.0,47008.0,7869.0,14583.0,18964.0,112560.0,547.90622222222,4147.0,0,6010.0,1074213.0,0,126613718.0,45638965.0,242519.0,483623.0,0,5757.0,0.1219722222222218,0,0,114326.0,4247.0,3050101.0,6238869.0,305921.0,5733.0
228,2020-01-02 04:33:00,407.6,1,1474898.0,6589547.0,84991963.0,1278180.0,23584666.0,2172.0,8873.0,108609731.0,9499112.0,699.0754166666603,2245872.0,14485.0,0,0,4829.0,2265.0,58119.0,9296446.0,1,0,3238.042472222221,3192675.0,333174.0,79752.0,48260.0,8004.0,14584.0,19212.0,116448.0,559.21755555556,4271.0,0,6112.0,1085522.0,0,129014519.0,46409917.0,248864.0,500691.0,0,5856.0,0.1219722222222218,0,0,116824.0,7517.0,3124637.0,6395145.0,324725.0,5841.0
228,2020-01-02 04:34:00,406.2,1,1529978.0,6785947.0,87907063.0,1316024.0,24229894.0,2235.0,8949.0,111456741.0,9761849.0,720.7641388888803,2290536.0,14965.0,0,0,4982.0,2319.0,59580.0,9501980.0,1,0,3294.6704444444813,3278955.0,344738.0,83893.0,49916.0,8185.0,17704.0,20204.0,121513.0,577.19094444444,4431.0,0,6295.0,1104139.0,0,132451849.0,47581069.0,253104.0,520572.0,0,6048.0,0.1289444444444458,0,0,119092.0,7518.0,3223101.0,6577857.0,337857.0,6138.0
228,2020-01-02 04:35:00,406.0,1,1529978.0,6798797.0,87922289.0,1316896.0,24264718.0,2244.0,8973.0,111536568.0,9769342.0,722.3600277777804,2296137.0,14998.0,0,0,5016.0,2319.0,59704.0,9506290.0,1,0,3298.376000000081,3280905.0,345009.0,83893.0,49972.0,8206.0,17704.0,20220.0,121609.0,578.87155555556,4441.0,0,6313.0,1104827.0,0,132535439.0,47632057.0,253937.0,520724.0,0,6072.0,0.1289444444444458,0,0,119324.0,7518.0,3225674.0,6582477.0,337865.0,6155.0
228,2020-01-02 04:36:00,405.0,1,1583063.0,6930981.0,90244289.0,1376709.0,24773902.0,2283.0,9055.0,113903615.0,9911254.0,737.1707777777804,2330901.0,15254.0,0,0,5151.0,2374.0,60924.0,9613462.0,1,0,3339.532138888881,3354015.0,362754.0,83893.0,51716.0,8356.0,17704.0,20820.0,127458.0,590.3603888889,4622.0,0,6455.0,1166619.0,0,135342491.0,48532502.0,256665.0,534648.0,0,6247.0,0.1903333333333338,0,0,120826.0,7518.0,3283678.0,6755541.0,351521.0,6284.0
228,2020-01-02 04:37:00,404.2,1,1592184.0,7090457.0,91291409.0,1404515.0,25187866.0,2316.0,9291.0,115687694.0,10041827.0,752.2186111111004,2360179.0,15446.0,0,0,5277.0,2413.0,62093.0,9723762.0,1,0,3382.111222222282,3406500.0,371715.0,83894.0,52949.0,8467.0,17704.0,20972.0,129802.0,605.1280833333399,4847.0,0,6764.0,1180529.0,0,137514454.0,49392758.0,261189.0,551882.0,0,6364.0,0.1903333333333338,0,0,123724.0,7518.0,3346463.0,6896421.0,361045.0,6586.0
228,2020-01-02 04:38:00,403.6,1,1592184.0,7092254.0,91291409.0,1404628.0,25213414.0,2325.0,9295.0,115705822.0,10042375.0,753.6135555555448,2365888.0,15450.0,0,0,5289.0,2414.0,62186.0,9726739.0,1,0,3384.1853611111706,3406845.0,371727.0,83894.0,52950.0,8488.0,17704.0,20972.0,129807.0,606.4776666666733,4848.0,0,6795.0,1180813.0,0,137514454.0,49409066.0,262542.0,551922.0,0,6394.0,0.1903333333333338,0,0,123964.0,7518.0,3346623.0,6896554.0,361054.0,6586.0
228,2020-01-02 04:39:00,402.0,1,1596099.0,7130803.0,92459339.0,1426634.0,25626551.0,2340.0,9368.0,117712552.0,10200319.0,759.074666666656,2419092.0,15539.0,0,0,5395.0,2462.0,62806.0,9956443.0,1,0,3415.291083333393,3467970.0,378627.0,83894.0,53426.0,8591.0,17704.0,21005.0,130991.0,610.6472500000065,4880.0,0,6975.0,1189657.0,0,139869275.0,50362034.0,266431.0,572026.0,0,6574.0,0.1903611111111116,0,0,124886.0,7518.0,3409332.0,7010326.0,367803.0,6622.0
228,2020-01-02 04:40:00,400.8,1,1634724.0,7194891.0,94341209.0,1454679.0,26113608.0,2370.0,9428.0,119993842.0,10415824.0,769.6283611111004,2452694.0,15776.0,0,0,5491.0,2507.0,63958.0,10149447.0,1,0,3447.9664166667258,3537000.0,387171.0,84224.0,54502.0,8744.0,17704.0,21541.0,134151.0,618.4934722222288,4949.0,0,7116.0,1195417.0,0,142636156.0,51299019.0,273667.0,592195.0,0,6745.0,0.1903611111111116,0,0,125743.0,7519.0,3486232.0,7145266.0,378371.0,6715.0
228,2020-01-02 04:41:00,399.4,1,1636374.0,7244731.0,95828325.0,1487797.0,26535696.0,2434.0,9696.0,122192313.0,10582844.0,784.1756944444344,2488307.0,16065.0,0,0,5561.0,2549.0,64966.0,10334956.0,1,0,3521.549444444504,3600675.0,396503.0,84224.0,55592.0,8909.0,17705.0,21801.0,136099.0,629.6094444444518,5017.0,0,7206.0,1226557.0,0,145248012.0,52192695.0,277195.0,603292.0,0,6838.0,0.1903611111111116,0,0,126947.0,7519.0,3541630.0,7268302.0,382880.0,6832.0
228,2020-01-02 04:42:00,396.4,1,1674849.0,7363604.0,98627821.0,1543351.0,27488808.0,2530.0,9949.0,126790610.0,11004420.0,806.0718055555444,2561079.0,16578.0,0,0,5831.0,2636.0,67574.0,10777073.0,1,0,3625.077250000062,3736710.0,410791.0,84224.0,57605.0,9344.0,17705.0,22609.0,139895.0,648.2295555555618,5134.0,0,7536.0,1245898.0,0,150661511.0,54235155.0,284687.0,634680.0,0,7102.0,0.1903611111111116,0,0,129568.0,7519.0,3675163.0,7512550.0,399705.0,6960.0
