source,time_step,171_0,666_0,427_0,837_0,167_0,167_1,167_2,167_3,167_4,167_5,167_6,167_7,167_8,167_9,309_0,272_0,272_1,272_2,272_3,272_4,272_5,272_6,272_7,272_8,272_9,835_0,370_0,291_0,291_1,291_2,291_3,291_4,291_5,291_6,291_7,291_8,291_9,291_10,158_0,158_1,158_2,158_3,158_4,158_5,158_6,158_7,158_8,158_9,100_0,459_0,459_1,459_2,459_3,459_4,459_5,459_6,459_7,459_8,459_9,459_10,459_11,459_12,459_13,459_14,459_15,459_16,459_17,459_18,459_19,397_0,397_1,397_2,397_3,397_4,397_5,397_6,397_7,397_8,397_9,397_10,397_11,397_12,397_13,397_14,397_15,397_16,397_17,397_18,397_19,397_20,397_21,397_22,397_23,397_24,397_25,397_26,397_27,397_28,397_29,397_30,397_31,397_32,397_33,397_34,397_35,RUL,event,Spec_0_Cat1,Spec_1_Cat1,Spec_1_Cat10,Spec_1_Cat12,Spec_1_Cat15,Spec_1_Cat16,Spec_1_Cat2,Spec_1_Cat3,Spec_1_Cat4,Spec_1_Cat5,Spec_1_Cat7,Spec_1_Cat9,Spec_2_Cat1,Spec_2_Cat10,Spec_2_Cat2,Spec_2_Cat3,Spec_2_Cat5,Spec_2_Cat8,Spec_3_Cat1,Spec_3_Cat2,Spec_3_Cat3,Spec_5_Cat1,Spec_5_Cat2,Spec_6_Cat1,Spec_6_Cat2,Spec_6_Cat3,Spec_6_Cat4,Spec_7_Cat1,Spec_7_Cat2,Spec_7_Cat4,Spec_7_Cat6,Spec_7_Cat7
1876,2020-01-10 07:59:00,8135910.0,378821.0,271528318.0,65653.0,24193.0,8577865.0,16407416.0,10510545.0,29340237.0,310900012.0,31512372.0,3446486.0,519205.0,60460.0,1763.0,9488231.0,7559263.0,4523267.0,15371615.0,315826538.0,6335609.0,410613.0,0.0,0.0,0.0,262996828.0,0.0,12971.0,11128.0,12391.0,21695.0,6849.0,4450.0,6979.0,3246.0,1890.0,8120.0,5340.0,12138095.0,53138809.0,122252745.0,40489214.0,37216139.0,22256074.0,12406030.0,11150580.0,15288993.0,5523492.0,14873971.0,3027.581805555563,1163.4774722222269,1229.4986944444531,1376.6593888889083,1484.835166666655,1594.8300000000145,1986.9705833333512,2518.589249999999,7215.446083333386,10245.511138888956,8708.925000000114,9364.577055555506,12028.692111111002,15918.274388888844,24844.358611111107,200161.51483333373,284.0356111111121,45.80019444444461,3.1804722222222206,0.0140833333333334,7536667.0,5134725.0,16681392.0,3086935.0,2994817.0,2577709.0,7243371.0,2086193.0,20562380.0,178578.0,76230.0,25760.0,532241.0,1392460.0,18080388.0,145549.0,76295.0,9148.0,172676.0,1000452.0,8214272.0,106016.0,24755.0,6889.0,93218.0,670832.0,3950663.0,102692.0,26544.0,275.0,10513.0,667599.0,5422959.0,1334822.0,393577.0,1823.0,53.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1876,2020-01-10 08:00:00,8170830.0,380116.0,272685782.0,65837.0,24193.0,8612425.0,16487246.0,10537470.0,29450367.0,312261172.0,31618812.0,3468401.0,522430.0,60461.0,1763.0,9517897.0,7577424.0,4563736.0,15411798.0,317179007.0,6366303.0,412576.0,0.0,0.0,0.0,264105258.0,0.0,13007.0,11173.0,12442.0,21791.0,6864.0,4453.0,7016.0,3268.0,1908.0,8162.0,5361.0,12181175.0,53346758.0,122829825.0,40645455.0,37378883.0,22344598.0,12450418.0,11190000.0,15341241.0,5548993.0,14929496.0,3038.315638888883,1167.6786944444466,1233.453750000013,1381.2268333333482,1489.786305555535,1600.9248333333344,1995.3776666666715,2529.078416666659,7253.781305555585,10285.730111111154,8748.349250000114,9401.777027777704,12076.755805555602,15977.684527777845,24924.719944444503,200961.0625555557,285.2619722222241,46.05552777777801,3.2097777777777807,0.0140833333333334,7570720.0,5156810.0,16760164.0,3104185.0,3007009.0,2588098.0,7267436.0,2093826.0,20656548.0,179414.0,76479.0,25865.0,533741.0,1396976.0,18156112.0,146309.0,76608.0,9184.0,173181.0,1003746.0,8245325.0,106412.0,24883.0,6898.0,93555.0,673073.0,3963296.0,103108.0,26733.0,275.0,10577.0,670107.0,5441043.0,1341206.0,396434.0,1823.0,52.400000000000006,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1876,2020-01-10 08:01:00,8217420.0,382818.0,274260168.0,66301.0,24194.0,8652970.0,16605386.0,10598625.0,29589762.0,313944097.0,31905012.0,3512201.0,524350.0,60462.0,1763.0,9558015.0,7611029.0,4599564.0,15498080.0,318959124.0,6447709.0,414240.0,0.0,0.0,0.0,265613308.0,0.0,13082.0,11248.0,12502.0,21938.0,6906.0,4489.0,7055.0,3281.0,1917.0,8217.0,5388.0,12258288.0,53635526.0,123546009.0,40807924.0,37579835.0,22476071.0,12531466.0,11267868.0,15463438.0,5591689.0,15005431.0,3052.474333333322,1174.2747222222265,1241.420611111113,1389.444000000008,1498.0803055555348,1609.5340000000144,2007.7103055555715,2547.099999999999,7320.370888888986,10360.793694444554,8826.239305555715,9467.853111111106,12158.911472222202,16084.521944444445,25103.315972222303,202011.79563888776,287.4491666666681,46.326861111111214,3.2097777777777807,0.0140833333333334,7621040.0,5189007.0,16865945.0,3133441.0,3034105.0,2608458.0,7298757.0,2104395.0,20734226.0,180591.0,76919.0,26026.0,535962.0,1403281.0,18242441.0,147217.0,77185.0,9253.0,174083.0,1008679.0,8292673.0,107205.0,25075.0,6970.0,94008.0,677249.0,3992040.0,104078.0,26898.0,287.0,10637.0,674392.0,5484060.0,1353195.0,399134.0,1851.0,51.20000000000002,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1876,2020-01-10 08:02:00,8251185.0,384750.0,275405939.0,66541.0,24194.0,8698930.0,16755251.0,10736805.0,29742177.0,315237457.0,32082777.0,3530412.0,525700.0,60463.0,1805.0,9604712.0,7683401.0,4628086.0,15645929.0,320325996.0,6497929.0,417009.0,0.0,0.0,0.0,266869338.0,0.0,13211.0,11332.0,12592.0,22053.0,6924.0,4498.0,7076.0,3293.0,1939.0,8259.0,5409.0,12294780.0,53930379.0,124187997.0,41018105.0,37739819.0,22560035.0,12576802.0,11314428.0,15522370.0,5596621.0,15145566.0,3077.7530000000024,1179.7519444444465,1245.962805555553,1394.832722222228,1504.3759999999747,1616.8129722222343,2015.9392777777912,2560.052722222219,7355.073944444585,10408.408138888954,8859.112416666714,9504.985166666704,12217.9328888888,16147.567861111043,25202.437583333507,202783.78794444373,288.6513888888901,46.42075000000021,3.2097777777777807,0.0140833333333334,7682817.0,5214144.0,16926334.0,3150961.0,3049369.0,2618406.0,7365505.0,2113279.0,20835099.0,181459.0,77163.0,26170.0,537382.0,1408629.0,18310926.0,147929.0,77538.0,9283.0,174932.0,1012491.0,8320922.0,107598.0,25228.0,7006.0,94556.0,680793.0,4007800.0,104531.0,27018.0,291.0,10717.0,677828.0,5503837.0,1358063.0,400668.0,1855.0,50.400000000000006,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1876,2020-01-10 08:03:00,8262675.0,385604.0,275776683.0,66645.0,24194.0,8724745.0,16772261.0,10748326.0,29757612.0,315644887.0,32137932.0,3546837.0,525700.0,60463.0,1805.0,9627384.0,7689472.0,4630764.0,15658461.0,320733559.0,6521992.0,417373.0,0.0,0.0,0.0,267217958.0,0.0,13235.0,11344.0,12604.0,22074.0,6927.0,4499.0,7076.0,3296.0,1940.0,8262.0,5418.0,12310068.0,53992659.0,124335742.0,41057129.0,37796015.0,22598076.0,12598018.0,11334792.0,15552970.0,5605334.0,15158086.0,3080.6512777777825,1181.7618055555663,1246.826666666673,1395.666861111128,1505.2378611110948,1618.2060833333344,2017.1409722222315,2562.874611111119,7370.123777777786,10434.595000000154,8874.796777777914,9520.006111111106,12235.973472222202,16177.052083333245,25250.806000000102,203058.04172222177,289.1907222222241,46.451138888889005,3.2097777777777807,0.0140833333333334,7691414.0,5217704.0,16950823.0,3156202.0,3056273.0,2624296.0,7372893.0,2114503.0,20852595.0,181699.0,77203.0,26219.0,537715.0,1409561.0,18336074.0,148171.0,77703.0,9303.0,175209.0,1013292.0,8333783.0,107734.0,25296.0,7022.0,94712.0,681425.0,4015361.0,104699.0,27046.0,291.0,10725.0,679092.0,5514921.0,1361184.0,401020.0,1855.0,50.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1876,2020-01-10 08:04:00,8296050.0,387088.0,276908155.0,66926.0,24194.0,8775220.0,16905642.0,10822036.0,29905032.0,316858177.0,32359512.0,3574767.0,525700.0,60463.0,1806.0,9695400.0,7759061.0,4637641.0,15735643.0,322077798.0,6576423.0,418517.0,0.0,0.0,0.0,268405238.0,0.0,13325.0,11473.0,12682.0,22215.0,6954.0,4517.0,7115.0,3312.0,1952.0,8289.0,5445.0,12339060.0,54322479.0,124891270.0,41244713.0,37945235.0,22686552.0,12644362.0,11375509.0,15614086.0,5614154.0,15269576.0,3101.6588888888828,1186.8490833333465,1253.127000000013,1401.166611111128,1511.4962222222148,1624.9247777777744,2024.5394166666715,2573.557972222219,7401.409500000185,10472.480750000152,8907.885000000115,9562.869694444507,12285.423138888802,16265.105916666644,25463.873805555704,203689.07599999977,290.63422222222414,46.60161111111122,3.2190000000000003,0.0140833333333334,7742524.0,5239881.0,17008019.0,3170655.0,3073321.0,2636761.0,7433122.0,2123116.0,20949340.0,182472.0,77487.0,26332.0,539348.0,1414329.0,18399882.0,148883.0,78107.0,9345.0,176073.0,1016816.0,8365563.0,108139.0,25384.0,7079.0,95304.0,683895.0,4031010.0,105299.0,27147.0,291.0,10793.0,681920.0,5535305.0,1366753.0,402369.0,1859.0,49.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1876,2020-01-10 08:05:00,8296050.0,387088.0,276908309.0,66926.0,24194.0,8785720.0,16905642.0,10822036.0,29905032.0,316858177.0,32359512.0,3574767.0,525700.0,60464.0,1806.0,9704488.0,7759061.0,4637641.0,15735643.0,322077798.0,6576424.0,418518.0,0.0,0.0,0.0,268411838.0,0.0,13325.0,11473.0,12682.0,22218.0,6954.0,4517.0,7115.0,3312.0,1952.0,8289.0,5445.0,12339085.0,54330303.0,124891822.0,41244737.0,37945235.0,22686553.0,12644362.0,11375509.0,15614086.0,5614154.0,15272951.0,3104.4361111111034,1186.9201944444465,1253.127000000013,1401.166611111128,1511.4962222222148,1625.9247777777744,2024.5394166666715,2573.557972222219,7401.409500000185,10472.480750000152,8907.885000000115,9562.869694444507,12285.423138888802,16265.105916666644,25463.873805555704,203689.07599999977,290.63422222222414,46.60161111111122,3.2190000000000003,0.0140833333333334,7742549.0,5239912.0,17008027.0,3170660.0,3073335.0,2636767.0,7435398.0,2123124.0,20949373.0,182508.0,77641.0,26376.0,539408.0,1414329.0,18399882.0,148883.0,78108.0,9426.0,176090.0,1016816.0,8365563.0,108140.0,25385.0,7103.0,95305.0,683896.0,4031011.0,105300.0,27148.0,291.0,10793.0,681920.0,5535305.0,1366753.0,402369.0,1859.0,48.80000000000001,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1876,2020-01-10 08:06:00,8421705.0,393605.0,280978496.0,68070.0,24194.0,8929271.0,17271837.0,10914541.0,30109287.0,320981197.0,33655002.0,3686037.0,529076.0,60464.0,1876.0,9851999.0,7972651.0,4681945.0,15849497.0,326789492.0,6839544.0,427787.0,0.0,0.0,0.0,272442808.0,0.0,13460.0,11596.0,12787.0,22428.0,7032.0,4550.0,7185.0,3342.0,1964.0,8382.0,5526.0,12501709.0,55155471.0,126750563.0,41836709.0,38565623.0,23017921.0,12829174.0,11549845.0,15916966.0,5641959.0,15538221.0,3174.136083333323,1197.5651666666663,1265.0787500000129,1417.278138888908,1532.2137499999749,1646.6480555555545,2048.805638888892,2603.12347222222,7493.148750000186,10620.616611111152,9009.147361111114,9678.514472222309,12450.618944444404,16499.829583333245,25794.306694444505,206976.28052777777,297.0967222222241,47.393305555555806,3.2395555555555604,0.0140833333333334,7834090.0,5294492.0,17253560.0,3237684.0,3121475.0,2692708.0,7592423.0,2140904.0,21266882.0,184633.0,87478.0,26808.0,542671.0,1425629.0,18665587.0,150859.0,79405.0,9574.0,177750.0,1025824.0,8482157.0,109345.0,25782.0,7215.0,96469.0,690072.0,4104472.0,106452.0,27480.0,291.0,10921.0,688493.0,5629341.0,1390470.0,408849.0,1883.0,46.400000000000006,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1876,2020-01-10 08:07:00,8423970.0,393752.0,281067751.0,68102.0,24194.0,8930892.0,17279008.0,10935046.0,30137202.0,321069007.0,33665443.0,3686037.0,529077.0,60465.0,1876.0,9853481.0,7972651.0,4686534.0,15869699.0,326895819.0,6842677.0,427787.0,0.0,0.0,0.0,272542008.0,0.0,13485.0,11614.0,12799.0,22479.0,7044.0,4553.0,7194.0,3345.0,1964.0,8389.0,5529.0,12504613.0,55194004.0,126796271.0,41848421.0,38576855.0,23023897.0,12831070.0,11553205.0,15920770.0,5642007.0,15551492.0,3176.982416666663,1199.0751111111265,1266.3762222222329,1419.8164444444678,1533.7242499999747,1649.0843055555545,2050.518416666671,2604.5801111111195,7497.700138888986,10627.114583333352,9014.394111111114,9681.416055555506,12453.241833333404,16503.139888888843,25798.858805555705,207023.09486110977,297.11472222222415,47.393333333333615,3.2395555555555604,0.0140833333333334,7835622.0,5298178.0,17259037.0,3239173.0,3122320.0,2693180.0,7602187.0,2143048.0,21271035.0,184749.0,87531.0,26810.0,543132.0,1426585.0,18670212.0,150939.0,79441.0,9576.0,177930.0,1026293.0,8483930.0,109402.0,25790.0,7219.0,96529.0,690377.0,4105292.0,106488.0,27504.0,291.0,10926.0,688709.0,5630802.0,1390838.0,408921.0,1883.0,46.20000000000002,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1876,2020-01-10 08:08:00,8443635.0,394872.0,281726365.0,68310.0,24195.0,8943763.0,17302408.0,10952327.0,30196872.0,321701362.0,33905638.0,3707622.0,535032.0,60465.0,1877.0,9866611.0,7985262.0,4689056.0,15886521.0,327680837.0,6893715.0,427787.0,0.0,0.0,0.0,273187409.0,0.0,13512.0,11641.0,12811.0,22555.0,7044.0,4562.0,7200.0,3349.0,1970.0,8404.0,5541.0,12528805.0,55345684.0,127088003.0,41943053.0,38674811.0,23069029.0,12857134.0,11581249.0,15973906.0,5642919.0,15590082.0,3184.899500000003,1201.4936944444464,1267.9676666666728,1422.1674166666878,1536.3479444444347,1652.4973611111143,2056.7093333333514,2610.45402777778,7515.7823055555855,10655.154388888952,9040.379944444514,9708.886500000106,12490.702361111002,16560.986527777844,25848.505055555703,207481.86769444376,297.6251388888901,47.44313888888902,3.2395555555555604,0.0140833333333334,7846850.0,5311235.0,17299377.0,3247949.0,3130513.0,2702505.0,7629772.0,2150714.0,21315531.0,185126.0,87647.0,26854.0,543922.0,1431253.0,18708684.0,151227.0,79597.0,9604.0,178270.0,1029749.0,8499151.0,109650.0,25842.0,7235.0,96807.0,692250.0,4116032.0,106684.0,27561.0,291.0,10970.0,690157.0,5646387.0,1396254.0,409513.0,1883.0,45.80000000000001,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1876,2020-01-10 08:09:00,8457240.0,395194.0,282156960.0,68342.0,24196.0,8943764.0,17344678.0,10986002.0,30226108.0,322209007.0,33965848.0,3707622.0,535033.0,60465.0,1878.0,9868769.0,7998991.0,4703304.0,15921595.0,328202865.0,6895262.0,427787.0,0.0,0.0,0.0,273618609.0,0.0,13521.0,11641.0,12811.0,22559.0,7047.0,4562.0,7203.0,3350.0,1973.0,8410.0,5551.0,12545893.0,55412620.0,127329456.0,42043937.0,38733432.0,23096605.0,12873838.0,11591977.0,15977134.0,5643075.0,15621807.0,3191.955777777784,1202.8524444444463,1268.5712222222328,1422.8343888889078,1537.120527777755,1653.4158333333344,2058.0930555555715,2612.1633055555594,7521.030611111186,10661.001972222351,9045.046305555714,9714.206277777706,12496.4042777778,16575.402472222246,25866.895194444503,207825.83311110977,297.8489722222241,47.456750000000206,3.2395555555555604,0.0140833333333334,7853538.0,5316856.0,17328050.0,3251965.0,3133302.0,2703181.0,7652881.0,2153223.0,21369867.0,185302.0,87688.0,26879.0,544068.0,1432597.0,18738553.0,151359.0,79638.0,9605.0,178370.0,1030621.0,8510482.0,109705.0,25850.0,7240.0,96980.0,692771.0,4121525.0,106748.0,27570.0,291.0,10980.0,690474.0,5648143.0,1396458.0,409561.0,1883.0,45.6,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1876,2020-01-10 08:10:00,8478000.0,396293.0,282843624.0,68639.0,24196.0,8947619.0,17361883.0,11014247.0,30289903.0,322385618.0,33980458.0,3707652.0,535048.0,60465.0,1906.0,9878688.0,8009339.0,4710805.0,15964729.0,329033773.0,6937642.0,434521.0,0.0,0.0,0.0,274315059.0,0.0,13539.0,11674.0,12853.0,22610.0,7059.0,4568.0,7224.0,3362.0,1979.0,8437.0,5566.0,12574645.0,55572832.0,127667124.0,42137033.0,38839117.0,23147305.0,12900706.0,11618485.0,16021354.0,5647275.0,15674207.0,3214.4143888888834,1205.6041666666663,1271.0550555555528,1425.3856944444678,1541.2481944444348,1656.6404444444545,2062.0856666666714,2617.8908888889,7542.680750000186,10690.352277777753,9059.583166666713,9739.500250000106,12533.07925,16622.547111111046,25921.696444444504,208311.6161944437,298.77627777777815,47.59041666666682,3.23966666666666,0.0140833333333334,7869274.0,5330445.0,17374214.0,3264429.0,3142470.0,2709633.0,7678566.0,2158195.0,21415700.0,185713.0,96032.0,26951.0,544848.0,1435425.0,18783074.0,151708.0,79848.0,9641.0,178710.0,1032853.0,8529250.0,109905.0,25931.0,7260.0,97200.0,694517.0,4131546.0,107057.0,27628.0,291.0,11060.0,691590.0,5662171.0,1401066.0,410762.0,1887.0,45.20000000000002,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1876,2020-01-10 08:11:00,8505600.0,397826.0,283794508.0,68807.0,24196.0,8947619.0,17361913.0,11014248.0,30289933.0,322385708.0,33980458.0,3707653.0,535048.0,60465.0,1906.0,9906106.0,8024770.0,4721816.0,15988402.0,330136212.0,6995038.0,435340.0,0.0,0.0,0.0,275221799.0,0.0,13575.0,11737.0,12919.0,22718.0,7116.0,4592.0,7272.0,3369.0,1985.0,8482.0,5581.0,12596845.0,55759924.0,128114148.0,42293105.0,38961805.0,23218393.0,12939130.0,11653837.0,16081138.0,5650359.0,15719598.0,3223.367638888883,1211.7074722222264,1276.5988055555529,1431.445055555568,1548.968777777755,1666.8630277777745,2073.417027777791,2629.9105277777794,7570.966527777786,10734.547472222352,9083.560972222313,9766.825444444508,12567.9548055556,16665.674750000046,26011.2312777779,208960.8564444437,299.6349722222242,47.702055555555816,3.24113888888888,0.0140833333333334,7890562.0,5353166.0,17426207.0,3276653.0,3154271.0,2717821.0,7705362.0,2167451.0,21502068.0,186626.0,96424.0,27017.0,546540.0,1439897.0,18833539.0,152297.0,80145.0,9646.0,179367.0,1035875.0,8552970.0,110277.0,25985.0,7288.0,97508.0,696826.0,4146078.0,107401.0,27680.0,291.0,11080.0,693514.0,5681732.0,1405215.0,411147.0,1887.0,44.20000000000002,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1876,2020-01-10 08:12:00,8540595.0,400073.0,284984125.0,69319.0,24196.0,8947619.0,17361913.0,11014248.0,30289978.0,322385784.0,33980458.0,3707653.0,535048.0,60465.0,1920.0,9942363.0,8048859.0,4733100.0,16012101.0,331421340.0,7145019.0,445896.0,0.0,0.0,0.0,276350390.0,0.0,13630.0,11798.0,12964.0,22797.0,7158.0,4613.0,7317.0,3402.0,2000.0,8536.0,5596.0,12639637.0,55966972.0,128642772.0,42420233.0,39123037.0,23319961.0,12997486.0,11720989.0,16199146.0,5660907.0,15771638.0,3233.793638888884,1217.1265000000064,1283.6135277777928,1438.167305555568,1556.497305555535,1675.5018055555545,2085.548888888892,2646.50833333334,7623.288583333386,10814.924750000151,9142.519166666712,9827.303666666709,12640.1425833334,16758.637861111045,26141.5701388889,209767.49486110968,301.10619444444615,47.82147222222242,3.25675,0.0140833333333334,7911982.0,5374466.0,17501363.0,3298567.0,3173819.0,2739178.0,7736295.0,2174839.0,21562556.0,187602.0,96848.0,27197.0,547833.0,1444129.0,18897213.0,153146.0,80610.0,9695.0,179987.0,1039548.0,8587603.0,111017.0,26209.0,7329.0,97896.0,699829.0,4169955.0,108418.0,27837.0,296.0,11152.0,697007.0,5717908.0,1416331.0,414435.0,1892.0,43.400000000000006,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1876,2020-01-10 08:13:00,8540595.0,400073.0,284984488.0,69319.0,24196.0,8958029.0,17368948.0,11017353.0,30296308.0,322408659.0,33980458.0,3707653.0,535048.0,60465.0,1920.0,9950800.0,8051278.0,4734426.0,16014909.0,331449667.0,7145019.0,445896.0,0.0,0.0,0.0,276382101.0,0.0,13633.0,11807.0,12973.0,22797.0,7159.0,4613.0,7317.0,3403.0,2000.0,8537.0,5596.0,12639638.0,55974364.0,128675365.0,42420281.0,39123037.0,23319961.0,12997486.0,11720989.0,16199146.0,5660907.0,15788094.0,3256.439555555564,1217.3683055555664,1283.619583333333,1438.167305555568,1556.497305555535,1675.5018055555545,2085.548888888892,2647.50833333334,7624.288583333386,10814.924750000151,9142.519166666712,9827.303666666709,12641.1425833334,16759.637861111045,26141.5701388889,209767.49486110968,301.10619444444615,47.82147222222242,3.25675,0.0140833333333334,7912146.0,5374619.0,17501409.0,3298595.0,3173867.0,2739198.0,7738580.0,2174887.0,21562560.0,187615.0,107181.0,27218.0,547893.0,1444141.0,18897221.0,153146.0,80671.0,9696.0,180012.0,1039549.0,8587603.0,111017.0,26210.0,7341.0,97904.0,699829.0,4169957.0,108419.0,27837.0,296.0,11152.0,697007.0,5717908.0,1416331.0,414435.0,1892.0,43.20000000000002,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1876,2020-01-10 08:14:00,8540610.0,400074.0,284986105.0,69319.0,24196.0,8976359.0,17375683.0,11024838.0,30296308.0,322408659.0,33980458.0,3707653.0,535048.0,60465.0,1921.0,9965971.0,8053579.0,4735726.0,16022033.0,331452111.0,7145019.0,445896.0,0.0,0.0,0.0,276402851.0,0.0,13633.0,11811.0,12973.0,22806.0,7163.0,4613.0,7317.0,3403.0,2001.0,8537.0,5596.0,12639638.0,55991177.0,128684689.0,42420377.0,39123038.0,23319961.0,12997486.0,11720989.0,16199146.0,5660907.0,15795869.0,3263.184888888884,1217.5933333333464,1284.9317222222326,1438.247444444468,1556.502638888875,1675.5275000000142,2085.548888888892,2648.50833333334,7625.288583333386,10815.924750000151,9142.519166666712,9827.303666666709,12641.1425833334,16759.637861111045,26141.5701388889,209768.49486110968,301.10619444444615,47.82147222222242,3.25675,0.0140833333333334,7912552.0,5374871.0,17501478.0,3298599.0,3173899.0,2739226.0,7743412.0,2175281.0,21562650.0,187623.0,109502.0,27227.0,548025.0,1444162.0,18897234.0,153147.0,80759.0,9701.0,180051.0,1039549.0,8587605.0,111017.0,26211.0,7341.0,97912.0,699829.0,4169958.0,108421.0,27837.0,296.0,11156.0,697007.0,5717908.0,1416331.0,414435.0,1892.0,43.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1876,2020-01-10 08:15:00,8633055.0,404617.0,288098159.0,69960.0,24196.0,9024824.0,17625088.0,11189763.0,30540358.0,325387119.0,34980448.0,3780508.0,557669.0,69585.0,1935.0,10015047.0,8175194.0,4798672.0,16204137.0,334933654.0,7402198.0,453943.0,0.0,0.0,0.0,279450951.0,0.0,13777.0,11919.0,13097.0,23070.0,7253.0,4676.0,7369.0,3421.0,2040.0,8639.0,5653.0,12748526.0,56672489.0,130112341.0,42890082.0,39575438.0,23538745.0,13129943.0,11863826.0,16400962.0,5667387.0,15983405.0,3302.583138888884,1230.1731111111264,1297.8079722222326,1452.692472222228,1573.323138888875,1694.7938333333343,2110.828888888891,2677.539749999999,7708.607250000186,10951.622305555553,9263.951361111112,9972.203055555508,12809.058833333398,17013.666555555646,26389.1122222223,211884.1724444437,303.19038888889014,48.03636111111122,3.26363888888888,0.0140833333333334,7966673.0,5444683.0,17696614.0,3336532.0,3215147.0,2769567.0,7868756.0,2205894.0,21783572.0,189616.0,110378.0,27452.0,551917.0,1464629.0,19079954.0,154859.0,81451.0,9793.0,182148.0,1054878.0,8668463.0,112177.0,26479.0,7382.0,99021.0,710114.0,4222278.0,109693.0,28145.0,296.0,11308.0,705627.0,5785284.0,1434183.0,418011.0,1920.0,41.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1876,2020-01-10 08:16:00,8648295.0,405401.0,288597681.0,70136.0,24196.0,9026609.0,17683198.0,11262483.0,30608354.0,325808739.0,35223313.0,3810073.0,563324.0,75135.0,1935.0,10019377.0,8199374.0,4826557.0,16289742.0,335504250.0,7471618.0,458155.0,0.0,0.0,0.0,280026771.0,0.0,13820.0,11931.0,13115.0,23097.0,7262.0,4685.0,7372.0,3424.0,2043.0,8651.0,5665.0,12763838.0,56765333.0,130439029.0,42962106.0,39655971.0,23580229.0,13150739.0,11892278.0,16448254.0,5667699.0,16058496.0,3318.463833333324,1231.6331388888866,1300.5208888888926,1454.868916666688,1575.8471388888752,1697.8193333333345,2115.330138888892,2683.05436111112,7718.708500000186,10968.218916666752,9294.658194444512,9992.419722222308,12837.347527777798,17056.163583333248,26442.47994444449,212267.9964722217,303.81086111111216,48.07305555555581,3.26363888888888,0.0140833333333334,7981158.0,5452139.0,17725115.0,3342796.0,3224077.0,2775399.0,7921041.0,2208843.0,21812972.0,189949.0,110519.0,27501.0,552521.0,1466854.0,19113659.0,155119.0,81608.0,9806.0,182348.0,1056402.0,8682324.0,112373.0,26539.0,7406.0,99266.0,711151.0,4231970.0,109921.0,28189.0,296.0,11344.0,707320.0,5799277.0,1438907.0,418799.0,1920.0,40.80000000000001,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
